,Latent_Dim47,category,description
"('ksads_2_221_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Lasting at least 4 days Present
"('ksads_2_204_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Increased Goal Directed Activity Past ξ
"('ksads_2_204_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Increased Goal Directed Activity Past ξ
"('ksads_2_15_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Hypersexuality Past
"('ksads_2_196_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Grandiosity Past
"('mypi_sniff', '6_month_follow_up_arm_1')_1.0",0.0,Substance Use,"Have you you heard of sniffing liquids, sprays, or other products to get high or to feel good?"
"('ksads_1_2_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Depressed Mood Past
"('ksads_1_182_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Decreased Self-Esteem Past
"('ksads_1_182_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Decreased Self-Esteem Past
"('ksads_1_166_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Decreased Appetite Past
"('ksads_1_166_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Decreased Appetite Past
"('ksads_1_174_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Psychomotor Agitation in Depressive Disorder Past
"('ksads_1_174_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Psychomotor Agitation in Depressive Disorder Past
"('ksads_1_176_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Psychomotor Retardation Past
"('ksads_1_176_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Psychomotor Retardation Past
"('ksads_1_187_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - No two month symptom-free interval Present
"('ksads_1_187_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - No two month symptom-free interval Present
"('ksads_1_188_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - No two month symptom-free interval Past
"('ksads_1_188_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - No two month symptom-free interval Past
"('ksads_1_170_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Increased Appetite Past
"('ksads_1_170_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Increased Appetite Past
"('ksads_1_164_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Indecision Past
"('ksads_1_164_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Indecision Past
"('ksads_1_4_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Irritability Past
"('ksads_1_4_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Irritability Past
"('ksads_1_3_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Irritability Present
"('ksads_1_3_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Irritability Present
"('ksads_1_172_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Weight Gain Past
"('ksads_1_172_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Weight Gain Past
"('rel_relationship', 'baseline_year_1_arm_1')_2.0",0.0,Socioeconomic,Relationship of the participant in his or her family
"('rel_relationship', 'baseline_year_1_arm_1')_1.0",0.0,Socioeconomic,Relationship of the participant in his or her family
"('rel_relationship', 'baseline_year_1_arm_1')_0.0",0.0,Socioeconomic,Relationship of the participant in his or her family
"('mypi_high_other', '6_month_follow_up_arm_1')_1.0",0.0,Substance Use,Have you heard of anything else to make you feel high?
"('mypi_high_other', '6_month_follow_up_arm_1')_0.0",0.0,Substance Use,Have you heard of anything else to make you feel high?
"('mypi_pills', '6_month_follow_up_arm_1')_1.0",0.0,Substance Use,"Have you heard of taking pills, liquids, or medications, such as Ritalin, Adderall, Xanax, Ativan, Oxycontin, Vicodin, Fentanyl, or Cough Syrup, to get high or in a way that your doctor or parents did not direct you to use them?"
"('mypi_pills', '6_month_follow_up_arm_1')_0.0",0.0,Substance Use,"Have you heard of taking pills, liquids, or medications, such as Ritalin, Adderall, Xanax, Ativan, Oxycontin, Vicodin, Fentanyl, or Cough Syrup, to get high or in a way that your doctor or parents did not direct you to use them?"
"('ksads_1_2_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Depressed Mood Past
"('ksads_1_5_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Anhedonia Present
"('ksads_2_195_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Grandiosity Present
"('ksads_1_5_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Anhedonia Present
"('ksads_2_195_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Grandiosity Present
"('ksads_2_211_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Distractibility Past
"('ksads_2_211_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Distractibility Past
"('ksads_2_209_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Distractibility Present
"('ksads_2_209_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Distractibility Present
"('ksads_2_13_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Decreased Need for Sleep Past
"('ksads_2_13_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Decreased Need for Sleep Past
"('ksads_2_839_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Diagnosis - Unspecified Bipolar and Related Disorder PAST (F31.9)
"('ksads_2_839_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Diagnosis - Unspecified Bipolar and Related Disorder PAST (F31.9)
"('ksads_2_833_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Diagnosis - Bipolar I Disorder most recent past episode manic (F31.1x)
"('ksads_2_833_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Diagnosis - Bipolar I Disorder most recent past episode manic (F31.1x)
"('ksads_2_837_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Diagnosis - Bipolar II Disorder most recent past hypomanic ξF31.81
"('ksads_2_837_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Diagnosis - Bipolar II Disorder most recent past hypomanic ξF31.81
"('ksads_1_178_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Guilt Past
"('ksads_1_178_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Guilt Past
"('ksads_1_158_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Hypersomnia Past
"('ksads_1_158_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Hypersomnia Past
"('ksads_1_184_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Impairment in functioning due to depression Past
"('ksads_1_184_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Impairment in functioning due to depression Past
"('ksads_1_183_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Impairment in functioning due to depression Present
"('ksads_1_183_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Impairment in functioning due to depression Present
"('ksads_1_160_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Fatigue Past
"('ksads_1_160_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Fatigue Past
"('ksads_1_162_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Concentration Disturbance Past
"('ksads_1_162_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Concentration Disturbance Past
"('ksads_1_161_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Concentration Disturbance Present
"('ksads_1_161_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Concentration Disturbance Present
"('ksads_1_6_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Anhedonia Past
"('ksads_1_6_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Anhedonia Past
"('asr_scr_somatic_t', 'baseline_year_1_arm_1')_57.0",0.0,Deep Phenotyping Assessments,Somatic Complaints ASR Syndrome Scale (t-score)
"('asr_scr_somatic_t', 'baseline_year_1_arm_1')_54.0",0.0,Deep Phenotyping Assessments,Somatic Complaints ASR Syndrome Scale (t-score)
"('asr_scr_somatic_t', 'baseline_year_1_arm_1')_53.0",0.0,Deep Phenotyping Assessments,Somatic Complaints ASR Syndrome Scale (t-score)
"('sai_ss_wpolo_nmonth_p_l', '1_year_follow_up_y_arm_1')_3.0",0.0,Extracurricular,"Swimming, Water Polo. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_wpolo_nmonth_p_l', '1_year_follow_up_y_arm_1')_1.0",0.0,Extracurricular,"Swimming, Water Polo. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_wpolo_nmonth_p_l', '1_year_follow_up_y_arm_1')_0.0",0.0,Extracurricular,"Swimming, Water Polo. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_soc_tspent_p_l', '1_year_follow_up_y_arm_1')_6.0",0.0,Extracurricular,"Soccer
About how many minutes per session?"
"('sai_ss_soc_tspent_p_l', '1_year_follow_up_y_arm_1')_5.0",0.0,Extracurricular,"Soccer
About how many minutes per session?"
"('sai_ss_soc_tspent_p_l', '1_year_follow_up_y_arm_1')_4.0",0.0,Extracurricular,"Soccer
About how many minutes per session?"
"('sai_ss_soc_tspent_p_l', '1_year_follow_up_y_arm_1')_3.0",0.0,Extracurricular,"Soccer
About how many minutes per session?"
"('sai_ss_soc_tspent_p_l', '1_year_follow_up_y_arm_1')_0.0",0.0,Extracurricular,"Soccer
About how many minutes per session?"
"('sai_ss_soc_perwk_p_l', '1_year_follow_up_y_arm_1')_4.0",0.0,Extracurricular,"Soccer
About how many days per week?"
"('sai_ss_soc_perwk_p_l', '1_year_follow_up_y_arm_1')_3.0",0.0,Extracurricular,"Soccer
About how many days per week?"
"('sai_ss_soc_perwk_p_l', '1_year_follow_up_y_arm_1')_2.0",0.0,Extracurricular,"Soccer
About how many days per week?"
"('sai_ss_soc_perwk_p_l', '1_year_follow_up_y_arm_1')_1.0",0.0,Extracurricular,"Soccer
About how many days per week?"
"('sai_ss_soc_perwk_p_l', '1_year_follow_up_y_arm_1')_0.0",0.0,Extracurricular,"Soccer
About how many days per week?"
"('sai_ss_soc_nmonth_p_l', '1_year_follow_up_y_arm_1')_12.0",0.0,Extracurricular,"Soccer. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_soc_nmonth_p_l', '1_year_follow_up_y_arm_1')_10.0",0.0,Extracurricular,"Soccer. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_soc_nmonth_p_l', '1_year_follow_up_y_arm_1')_9.0",0.0,Extracurricular,"Soccer. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_soc_nmonth_p_l', '1_year_follow_up_y_arm_1')_8.0",0.0,Extracurricular,"Soccer. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_soc_nmonth_p_l', '1_year_follow_up_y_arm_1')_6.0",0.0,Extracurricular,"Soccer. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_soc_nmonth_p_l', '1_year_follow_up_y_arm_1')_5.0",0.0,Extracurricular,"Soccer. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_soc_nmonth_p_l', '1_year_follow_up_y_arm_1')_4.0",0.0,Extracurricular,"Soccer. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_soc_nmonth_p_l', '1_year_follow_up_y_arm_1')_3.0",0.0,Extracurricular,"Soccer. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_soc_nmonth_p_l', '1_year_follow_up_y_arm_1')_2.0",0.0,Extracurricular,"Soccer. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_soc_nmonth_p_l', '1_year_follow_up_y_arm_1')_0.0",0.0,Extracurricular,"Soccer. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_sboard_tspent_p_l', '1_year_follow_up_y_arm_1')_9.0",0.0,Extracurricular,"Skiing, Snowboarding
About how many minutes per session?"
"('sai_ss_sboard_tspent_p_l', '1_year_follow_up_y_arm_1')_8.0",0.0,Extracurricular,"Skiing, Snowboarding
About how many minutes per session?"
"('sai_ss_sboard_tspent_p_l', '1_year_follow_up_y_arm_1')_0.0",0.0,Extracurricular,"Skiing, Snowboarding
About how many minutes per session?"
"('sai_ss_sboard_perwk_p_l', '1_year_follow_up_y_arm_1')_2.0",0.0,Extracurricular,"Skiing, Snowboarding
About how many days per week?"
"('sai_ss_sboard_perwk_p_l', '1_year_follow_up_y_arm_1')_1.0",0.0,Extracurricular,"Skiing, Snowboarding
About how many days per week?"
"('sai_ss_sboard_perwk_p_l', '1_year_follow_up_y_arm_1')_0.0",0.0,Extracurricular,"Skiing, Snowboarding
About how many days per week?"
"('sai_ss_sboard_nmonth_p_l', '1_year_follow_up_y_arm_1')_4.0",0.0,Extracurricular,"Skiing, Snowboarding. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_wpolo_nmonth_p_l', '1_year_follow_up_y_arm_1')_2.0",0.0,Extracurricular,"Swimming, Water Polo. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_wpolo_nmonth_p_l', '1_year_follow_up_y_arm_1')_4.0",0.0,Extracurricular,"Swimming, Water Polo. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_sboard_nmonth_p_l', '1_year_follow_up_y_arm_1')_0.0",0.0,Extracurricular,"Skiing, Snowboarding. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_wpolo_nmonth_p_l', '1_year_follow_up_y_arm_1')_5.0",0.0,Extracurricular,"Swimming, Water Polo. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_run_tspent_p_l', '1_year_follow_up_y_arm_1')_0.0",0.0,Extracurricular,"Track, Running, Cross-country
About how many minutes per session?"
"('sai_ss_run_perwk_p_l', '1_year_follow_up_y_arm_1')_3.0",0.0,Extracurricular,"Track, Running, Cross-country
About how many days per week?"
"('sai_ss_run_perwk_p_l', '1_year_follow_up_y_arm_1')_2.0",0.0,Extracurricular,"Track, Running, Cross-country
About how many days per week?"
"('sai_ss_run_perwk_p_l', '1_year_follow_up_y_arm_1')_1.0",0.0,Extracurricular,"Track, Running, Cross-country
About how many days per week?"
"('sai_ss_run_perwk_p_l', '1_year_follow_up_y_arm_1')_0.0",0.0,Extracurricular,"Track, Running, Cross-country
About how many days per week?"
"('sai_ss_run_nmonth_p_l', '1_year_follow_up_y_arm_1')_4.0",0.0,Extracurricular,"Track, Running, Cross-country. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_run_nmonth_p_l', '1_year_follow_up_y_arm_1')_3.0",0.0,Extracurricular,"Track, Running, Cross-country. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_run_nmonth_p_l', '1_year_follow_up_y_arm_1')_2.0",0.0,Extracurricular,"Track, Running, Cross-country. Since we last saw you, about how many months per year did your child participate?"
"('sai_ss_run_nmonth_p_l', '1_year_follow_up_y_arm_1')_0.0",0.0,Extracurricular,"Track, Running, Cross-country. Since we last saw you, about how many months per year did your child participate?"
